1.526686973574686856e-01,7.128530301265192937e-02,1.125900468894939777e-01,8.114280189538575216e-02,5.908809655747814665e-02,1.611573064245616638e-02,5.953193515089130056e-02,2.912393143880825930e-01,1.465547840955911119e-01,7.248530989863249951e-02,9.896918638691026837e-02,7.998342550070282331e-02,6.119979959412456122e-02,1.785459485873565344e-02,5.318020412754609350e-02,2.849377561741642251e-01
1.526686973574686856e-01,7.132634994479185309e-02,1.128495937527761173e-01,8.114280189538575216e-02,5.868133696187726595e-02,1.594960749714486453e-02,5.898614308878773888e-02,2.895676222615033990e-01,1.466391720973715673e-01,7.252704780912469507e-02,9.919733392390810145e-02,7.998342550070282331e-02,6.053408747539134466e-02,1.756911962986153208e-02,5.248074602497724422e-02,2.823254311234282832e-01
1.529325746418778720e-01,7.153193940753373170e-02,1.133052412941464304e-01,8.137668607787872099e-02,5.888436553555888298e-02,1.601400648344352556e-02,5.932667380906885002e-02,2.900681198693154106e-01,1.469772103006020958e-01,7.277798045368238933e-02,9.965520801347681201e-02,8.026015608726269623e-02,6.070856956414630301e-02,1.762990613344119634e-02,5.275334466981791010e-02,2.826506574673768868e-01
1.532851206362935426e-01,7.177942912713618229e-02,1.137627285823430839e-01,8.165823713585917965e-02,5.905409250299408636e-02,1.602322754037439900e-02,5.960051329328628494e-02,2.907367959444228656e-01,1.475706533275894516e-01,7.319813231998077707e-02,1.003459849147838728e-01,8.063062013547277196e-02,6.105904396098552761e-02,1.766037820686163634e-02,5.314959995066477483e-02,2.837919028441555636e-01
1.536384793331597443e-01,7.206924958031736550e-02,1.143536417837324182e-01,8.189360699726670745e-02,5.932667380906885002e-02,1.613429524762138856e-02,5.994459081146433915e-02,2.919106903453914104e-01,1.483371736833825061e-01,7.370551753379342430e-02,1.009834025988784190e-01,8.109610578538407888e-02,6.137620051647942054e-02,1.778279410038922578e-02,5.357966575133415316e-02,2.852659918004225026e-01
1.540813234215931415e-01,7.236024022802506339e-02,1.148814742117768573e-01,8.217694652364969377e-02,5.953193515089130056e-02,1.618080037643064920e-02,6.025595860743574589e-02,2.929206572986279844e-01,1.490218669675948404e-01,7.417370966256944809e-02,1.018591388054116559e-01,8.165823713585917965e-02,6.173052918886833690e-02,1.785459485873565344e-02,5.398212791999593141e-02,2.867477375581315435e-01
1.545254439538413516e-01,7.269423992141192670e-02,1.153453257821091815e-01,8.250874854788073365e-02,5.970352865838367967e-02,1.623678350482440219e-02,6.049925128115628270e-02,2.939341185851672145e-01,1.497097206524121704e-01,7.464487584100662487e-02,1.025061683444245808e-01,8.208239125845337436e-02,6.205117361328589543e-02,1.797835699777954044e-02,5.435631415465307786e-02,2.882371798887010672e-01
1.547925304963248261e-01,7.294575102545684808e-02,1.156777945482199560e-01,8.279421637123338118e-02,5.994459081146433915e-02,1.628358404347522020e-02,6.084851727036038466e-02,2.949510862948749312e-01,1.502276937018346414e-01,7.507580541199368462e-02,1.030979429123437263e-01,8.255625807452175724e-02,6.244533502805019870e-02,1.813426675870802307e-02,5.479614421527544826e-02,2.895676222615033990e-01
1.547034503947919970e-01,7.281988688738907922e-02,1.154117430036113029e-01,8.269895085679314362e-02,6.004820089075459111e-02,1.637759020005230201e-02,6.109420249055718538e-02,2.959715725594464497e-01,1.500548372010918063e-01,7.490313585107570560e-02,1.027424694669117483e-01,8.246126636205157456e-02,6.269746764483133394e-02,1.823895702319637199e-02,5.514422023817435597e-02,2.910717118066604714e-01
1.532851206362935426e-01,7.186211583804577585e-02,1.135664368508033373e-01,8.165823713585917965e-02,5.987561676313277181e-02,1.634933151129828663e-02,6.074352628635831114e-02,2.947813476606520044e-01,1.477406481589613463e-01,7.345138681571149186e-02,1.002882377450983881e-01,8.090958991783819831e-02,6.237348354824189672e-02,1.820748664181421478e-02,5.467011658081013387e-02,2.897343587701322609e-01
1.524052753797291160e-01,7.120327999992023815e-02,1.125252534994231196e-01,8.114280189538575216e-02,5.908809655747814665e-02,1.613429524762138856e-02,5.949767567589801104e-02,2.914070134770804787e-01,1.463019113604340227e-01,7.248530989863249951e-02,9.885530946569386079e-02,7.998342550070282331e-02,6.119979959412456122e-02,1.784431988540366096e-02,5.314959995066477483e-02,2.852659918004225026e-01
1.524052753797291160e-01,7.116230389214858731e-02,1.126548775883756265e-01,8.109610578538407888e-02,5.858008533592863609e-02,1.593125539925771550e-02,5.888436553555888298e-02,2.892344370499146389e-01,1.460494749441632045e-01,7.240190612190140762e-02,9.896918638691026837e-02,7.984541821763514735e-02,6.039486293763795394e-02,1.745822152920502995e-02,5.229979661821554382e-02,2.818382931264453162e-01
1.525808394807489365e-01,7.136742051224739813e-02,1.129795914672797746e-01,8.114280189538575216e-02,5.871512637925165035e-02,1.587632570728853346e-02,5.905409250299408636e-02,2.894009817065039680e-01,1.464704446574703056e-01,7.265240579509921193e-02,9.931160484209336503e-02,8.002948091605628644e-02,6.042963902381325719e-02,1.748839685766122656e-02,5.242036010084628189e-02,2.816761006505743015e-01
1.528445649088946701e-01,7.161434102129018986e-02,1.134357638943587765e-01,8.142354374937679773e-02,5.885047872432978139e-02,1.597717529058639147e-02,5.929253245799995936e-02,2.900681198693154106e-01,1.469772103006020958e-01,7.294575102545684808e-02,9.994245193792797299e-02,8.030637084740570308e-02,6.074352628635831114e-02,1.753880501841759837e-02,5.275334466981791010e-02,2.826506574673768868e-01
1.532851206362935426e-01,7.177942912713618229e-02,1.138937781875707100e-01,8.161124440286542103e-02,5.908809655747814665e-02,1.602322754037439900e-02,5.966917043465218284e-02,2.912393143880825930e-01,1.476556262790532925e-01,7.328245331389038331e-02,1.006352199189990831e-01,8.072350302488380536e-02,6.109420249055718538e-02,1.762990613344119634e-02,5.321082592667939620e-02,2.839553136242968234e-01
1.538154640303034393e-01,7.215227015150305068e-02,1.144853720946949482e-01,8.203515443298177445e-02,5.939501549952434789e-02,1.611573064245616638e-02,6.004820089075459111e-02,2.922469584817854460e-01,1.484225880064573011e-01,7.383291242318092140e-02,1.013327899383060643e-01,8.128305161640990428e-02,6.148228503413086243e-02,1.773168469226428165e-02,5.364138714402964109e-02,2.855946055395282013e-01
1.541700452949558986e-01,7.256880975280610713e-02,1.150800388944435704e-01,8.236638394990154766e-02,5.960051329328628494e-02,1.619011747528485701e-02,6.046443513447593426e-02,2.934269503955968528e-01,1.491935335325564049e-01,7.434469772246268815e-02,1.021527352902810298e-01,8.179937775104763331e-02,6.183722613912369381e-02,1.790605854035293154e-02,5.407543229455809286e-02,2.872433611902645012e-01
1.546144215571312874e-01,7.286181745132275234e-02,1.156112242192098433e-01,8.269895085679314362e-02,5.984115950603192263e-02,1.628358404347522020e-02,6.074352628635831114e-02,2.944421633798761095e-01,1.498821795942354151e-01,7.481695005111542451e-02,1.027424694669117483e-01,8.231898369213960787e-02,6.223002851691593340e-02,1.800943134441921473e-02,5.454437880186071425e-02,2.887353779188885916e-01
